0.670924	0.952877	0.787422	
0.925176	0.975369	0.949610	
0.852060	0.950849	0.898748	
0.657606	0.749519	0.700561	
0.729440	0.992169	0.840758	
0.819946	0.899837	0.858036	
0.943968	0.951253	0.947596	
0.708921	0.770477	0.738418	
0.932045	0.566018	0.704315	
0.952667	0.364390	0.527148	
0.542687	0.305674	0.391073	
0.974032	0.371526	0.537885	
0.840298	0.926065	0.881099	
0.960093	0.871503	0.913656	
0.946779	0.222232	0.359970	
0.308788	0.029344	0.053596	
0.754215	0.962273	0.845634	
0.898409	0.982093	0.938389	
0.367880	0.888538	0.520329	
0.191778	0.871648	0.314385	
0.520132	0.898923	0.658972	
0.190622	0.999212	0.320165	
0.508622	0.416450	0.457944	
0.520082	0.070217	0.123730	
0.001157	0.000322	0.000504	
